x,y,z,focusItem,time
0.6297942,0.7075673,-1.217377,,00:08.437
0.6247103,0.7116643,-1.214365,,00:08.449
0.6032999,0.7133286,-1.198492,,00:08.493
0.6342117,0.7152268,-1.231562,,00:08.593
0.6258785,0.7161208,-1.231202,,00:08.604
0.6490909,0.712373,-1.249905,,00:08.615
0.647707,0.718366,-1.258834,,00:08.626
0.6497783,0.712925,-1.281603,,00:08.637
0.6043313,0.7176123,-1.325906,Poster,00:08.648
0.6042026,0.7082605,-1.325906,Poster,00:08.659
0.6235924,0.7072049,-1.325906,Poster,00:08.682
-0.8083768,0.0110933,-0.5987517,Floor,00:08.927
-0.7783281,0.0110933,-0.5663624,Floor,00:08.937
-0.8171512,0.0110933,-0.5475711,Floor,00:08.948
-0.8055623,0.01109331,-0.6117864,Floor,00:08.960
-0.825848,0.01109331,-0.6309155,Floor,00:08.971
-0.8120516,0.01109331,-0.6154839,Floor,00:08.981
-0.8296276,0.01109331,-0.6730494,Floor,00:08.993
-0.8387823,0.01109331,-0.6698751,Floor,00:09.004
-0.8161228,0.01109331,-0.6583195,Floor,00:09.015
-0.8330393,0.01109332,-0.7018435,Floor,00:09.026
-0.8430367,0.01109332,-0.6934366,Floor,00:09.036
-0.8383108,0.01109331,-0.6810238,Floor,00:09.047
-0.8143514,0.01109331,-0.6863911,Floor,00:09.060
-0.8283855,0.01109331,-0.6701844,Floor,00:09.071
-0.8262804,0.01109331,-0.6882541,Floor,00:09.081
-0.8341974,0.01109332,-0.7097268,Floor,00:09.093
-0.9454075,0.01109331,-0.6303401,Floor,00:09.103
-1.117736,0.01109328,-0.4354304,Floor,00:09.116
-1.15868,0.01109327,-0.3335433,Floor,00:09.127
-1.179517,0.01109326,-0.2227777,Floor,00:09.137
-1.165429,0.01109325,-0.120593,Floor,00:09.148
-1.17611,0.01109325,-0.1421903,Floor,00:09.159
-1.176988,0.01109325,-0.1228647,Floor,00:09.169
-1.192843,0.01109325,-0.1223729,Floor,00:09.182
-1.194106,0.01109325,-0.1324236,Floor,00:09.193
-1.202667,0.01109325,-0.1341619,Floor,00:09.204
-1.18613,0.01109325,-0.1309549,Floor,00:09.215
-1.176679,0.01109325,-0.1506524,Floor,00:09.227
-1.176517,0.01109325,-0.1309211,Floor,00:09.237
-1.165323,0.01109325,-0.1231863,Floor,00:09.249
-1.206458,0.01109325,-0.1424613,Floor,00:09.259
-1.225257,0.01109325,-0.1465303,Floor,00:09.271
-1.197936,0.01109325,-0.130702,Floor,00:09.281
-1.183921,0.01109325,-0.1150796,Floor,00:09.293
-1.183473,0.01109325,-0.118656,Floor,00:09.303
-1.163099,0.01109325,-0.1187854,Floor,00:09.315
-1.172854,0.01109325,-0.1330254,Floor,00:09.327
-1.15968,0.01109325,-0.1256222,Floor,00:09.337
-1.114083,0.01109324,-0.07488286,Floor,00:09.348
-0.9709952,0.01109322,0.145767,Floor,00:09.360
-0.9015043,0.0110932,0.2467612,Floor,00:09.369
-0.8395274,0.01109319,0.337788,Floor,00:09.381
-0.7086415,0.01109317,0.496599,Floor,00:09.393
-0.6841636,0.01109317,0.5370541,Floor,00:09.404
-0.6779251,0.01109318,0.4752127,Floor,00:09.414
-0.6938765,0.01109318,0.4351562,Floor,00:09.427
-0.6954855,0.01109318,0.4276414,Floor,00:09.437
-0.7146375,0.01109318,0.432547,Floor,00:09.449
-0.7111709,0.01109318,0.4348849,Floor,00:09.460
-0.7201858,0.01109318,0.4381253,Floor,00:09.471
-0.7097861,0.01109318,0.4526941,Floor,00:09.482
-0.7242231,0.01109318,0.4406471,Floor,00:09.492
-0.728452,0.01109318,0.4336734,Floor,00:09.503
-0.7128914,0.01109318,0.444864,Floor,00:09.514
-0.7230888,0.01109318,0.4133818,Floor,00:09.526
-0.7223847,0.01109318,0.4166517,Floor,00:09.537
-0.708266,0.01109318,0.4184687,Floor,00:09.548
-0.7096856,0.01109318,0.431637,Floor,00:09.559
-0.634666,0.01109317,0.5171728,Floor,00:09.570
-0.3631372,0.01109316,0.589559,Floor,00:09.582
-0.2966058,0.01109315,0.6632929,Floor,00:09.593
-0.2397393,0.01109315,0.6629195,Floor,00:09.603
-0.2467934,0.01109316,0.6476515,Floor,00:09.615
-0.2636661,0.01109315,0.6590643,Floor,00:09.626
-0.2696187,0.01109315,0.669892,Floor,00:09.637
-0.2536916,0.01109315,0.6939716,Floor,00:09.648
-0.2640128,0.01109315,0.6869245,Floor,00:09.660
-0.2625742,0.01109315,0.7152247,Floor,00:09.669
-0.2656478,0.01109315,0.7073476,Floor,00:09.681
-0.2808171,0.01109315,0.6968993,Floor,00:09.692
-0.2846207,0.01109315,0.7042001,Floor,00:09.703
-0.2759193,0.01109315,0.7059892,Floor,00:09.715
-0.2818454,0.01109315,0.69733,Floor,00:09.726
-0.2791256,0.01109315,0.704044,Floor,00:09.738
-0.2749903,0.01109315,0.7173406,Floor,00:09.748
-0.2889636,0.01109315,0.7111497,Floor,00:09.759
-0.3009407,0.01109315,0.7195931,Floor,00:09.770
-0.3053898,0.01109315,0.7202443,Floor,00:09.781
-0.3218677,0.01109315,0.6923862,Floor,00:09.792
-0.3197924,0.01109315,0.7086458,Floor,00:09.803
-0.3192538,0.01109315,0.704402,Floor,00:09.815
-0.3019119,0.01109315,0.6975847,Floor,00:09.826
-0.2908901,0.01109315,0.7103903,Floor,00:09.837
-0.2732182,0.01109315,0.7117161,Floor,00:09.848
-0.1483144,0.01109315,0.723292,Floor,00:09.860
-0.09439988,0.01109315,0.7051017,Floor,00:09.870
-0.05998598,0.01109315,0.7121832,Floor,00:09.881
-0.08135904,0.01109315,0.6995833,Floor,00:09.893
-0.07562833,0.01109315,0.7008626,Floor,00:09.904
-0.1103288,0.01109315,0.6936445,Floor,00:09.915
-0.1164621,0.01109315,0.69885,Floor,00:09.926
-0.117751,0.01109315,0.6920721,Floor,00:09.937
-0.1108891,0.01109315,0.6962512,Floor,00:09.947
-0.1200132,0.01109315,0.7027219,Floor,00:09.959
-0.1019928,0.01109315,0.7224115,Floor,00:09.969
-0.095932,0.01109315,0.7316648,Floor,00:09.981
-0.1024436,0.01109315,0.7294319,Floor,00:09.992
-0.1024287,0.01109314,0.7448802,Floor,00:10.004
-0.09780277,0.01109314,0.7425049,Floor,00:10.015
-0.119395,0.01109314,0.7454262,Floor,00:10.026
-0.05078758,0.01109315,0.6933075,Floor,00:10.037
-0.02879809,0.8083931,0.9969856,Drum (Left),00:10.169
-0.02733003,0.8078973,0.968918,Drum (Left),00:10.181
-0.02942963,0.7953012,0.969864,Drum (Left),00:10.193
-0.02636486,0.8020158,0.9340988,Drum (Left),00:10.203
-0.02072683,0.8244941,0.8981345,Drum (Left),00:10.214
-0.01573908,0.8312923,0.8658205,,00:10.226
-0.01611286,0.8299271,0.8634892,,00:10.237
-0.01759541,0.828287,0.8603698,,00:10.247
-0.01720659,0.8301178,0.8620043,,00:10.259
-0.02605985,0.8076241,0.9450926,Drum (Left),00:10.270
-0.7699143,0.01109281,3.535658,Floor,00:10.281
-0.0344225,0.7876835,1.037913,Drum (Left),00:10.293
-0.03340749,0.7910079,1.029311,Drum (Left),00:10.303
-0.02929221,0.8012658,0.9849448,Drum (Left),00:10.315
-0.02476138,0.8058615,0.9163668,Drum (Left),00:10.326
-0.01582268,0.8214629,0.8694097,,00:10.337
-0.02268249,0.8135964,0.9014752,Drum (Left),00:10.347
-0.02803104,0.798861,0.9550028,Drum (Left),00:10.360
-0.02802306,0.8017697,0.9634271,Drum (Left),00:10.370
-0.02684066,0.8054345,0.9527931,Drum (Left),00:10.381
-0.02571367,0.8053116,0.9320059,Drum (Left),00:10.393
-0.02114397,0.8191952,0.8900847,Drum (Left),00:10.403
-0.01517169,0.8296623,0.8126786,Drum (Left),00:10.414
-0.01887733,0.8196003,0.8501975,Drum (Left),00:10.426
-0.01696913,0.8232602,0.8756813,,00:10.436
-0.01589043,0.8217099,0.872052,,00:10.448
-0.0123069,0.8360795,0.7796617,Drum (Left),00:10.459
-0.02088115,0.8076242,0.8512343,Drum (Left),00:10.469
0.06265372,0.8361071,0.8355101,Drum (Right),00:10.481
0.1639072,0.8617328,0.8551687,Drum (Right),00:10.493
0.1568258,0.8578343,0.847991,Drum (Right),00:10.503
