x,y,z,focusItem,time
-0.2618319,1.072421,-5,Environment,00:07
-0.5229691,1.012154,-5,Environment,00:07
-0.4511849,1.027195,-5,Environment,00:07
-0.4244444,1.108862,-5,Environment,00:07
-0.419656,1.07026,-5,Environment,00:07
-0.5173445,1.109904,-5,Environment,00:07
-0.4648746,1.070451,-5,Environment,00:07
-0.3566068,1.120638,-5,Environment,00:07
-0.4834642,1.116794,-5,Environment,00:07
-0.4610395,1.145595,-5,Environment,00:07
-0.5429137,1.119871,-5,Environment,00:07
-0.5380124,1.100814,-5,Environment,00:07
-0.5405777,1.092412,-5,Environment,00:07
-0.5173017,1.047911,-5,Environment,00:07
-0.503166,1.018981,-5,Environment,00:07
-0.4474495,1.01228,-5,Environment,00:07
0.1741227,1.175496,-5,Environment,00:07
0.4953218,1.216179,-5,Environment,00:07
0.824497,1.251142,-5,Environment,00:07
0.9821635,1.260911,-5,Environment,00:07
0.9151123,1.284129,-5,Environment,00:07
0.972222,1.287836,-5,Environment,00:07
1.015189,1.288335,-5,Environment,00:07
0.9300846,1.318079,-5,Environment,00:07
0.9204159,1.252008,-5,Environment,00:07
0.9216678,1.249631,-5,Environment,00:07
0.9241465,1.275527,-5,Environment,00:07
0.9309925,1.211885,-5,Environment,00:07
0.9452085,1.22323,-5,Environment,00:07
0.9484954,1.199177,-5,Environment,00:07
0.9169166,1.203498,-5,Environment,00:07
0.9708505,1.229956,-5,Environment,00:07
0.8725646,1.238505,-5,Environment,00:07
0.8743427,1.239736,-5,Environment,00:07
0.8277517,1.238964,-5,Environment,00:07
0.8202248,1.231875,-5,Environment,00:07
0.8235754,1.231282,-5,Environment,00:07
0.8251576,1.238606,-5,Environment,00:07
0.7881671,1.286723,-5,Environment,00:07
0.7684489,1.294805,-5,Environment,00:07
0.7748852,1.32601,-5,Environment,00:07
0.7440081,1.335402,-5,Environment,00:07
0.7662767,1.28169,-5,Environment,00:07
0.7381246,1.313397,-5,Environment,00:07
0.767702,1.302922,-5,Environment,00:07
0.7620589,1.282287,-5,Environment,00:07
0.8146116,1.277339,-5,Environment,00:07
0.7562462,1.227577,-5,Environment,00:07
0.7720564,1.212579,-5,Environment,00:07
0.7139371,1.248324,-5,Environment,00:08
0.7318887,1.245712,-5,Environment,00:08
0.6988412,1.287046,-5,Environment,00:08
0.7064201,1.302499,-5,Environment,00:08
0.7199013,1.303377,-5,Environment,00:08
0.6953453,1.306749,-5,Environment,00:08
0.6803558,1.32129,-5,Environment,00:08
0.684266,1.311382,-5,Environment,00:08
0.6467106,1.319848,-5,Environment,00:08
0.6681594,1.333907,-5,Environment,00:08
0.6600423,1.303556,-5,Environment,00:08
0.6182482,1.317087,-5,Environment,00:08
0.6658137,1.284095,-5,Environment,00:08
0.6245521,1.239962,-5,Environment,00:08
0.4512222,1.091553,-5,Environment,00:08
0.2649343,1.056539,-5,Environment,00:08
0.2024038,1.052669,-5,Environment,00:08
0.1992811,1.064585,-5,Environment,00:08
0.2334913,1.046701,-5,Environment,00:08
0.2602459,1.034132,-5,Environment,00:08
0.3194771,1.005363,-5,Environment,00:08
0.3325138,1.014769,-5,Environment,00:08
0.3176496,1.021971,-5,Environment,00:08
0.3331956,1.021019,-5,Environment,00:08
0.3219642,1.029058,-5,Environment,00:08
0.3146131,1.029719,-5,Environment,00:08
0.2740413,1.004956,-5,Environment,00:08
0.3051153,0.9802042,-5,Environment,00:08
0.2942424,1.000654,-5,Environment,00:08
0.3059977,0.9629636,-5,Environment,00:08
0.304954,1.008406,-5,Environment,00:08
0.2673375,0.9965422,-5,Environment,00:08
0.2846739,1.009182,-5,Environment,00:08
0.2709083,1.039157,-5,Environment,00:08
0.2741198,1.024126,-5,Environment,00:08
0.2760976,1.015701,-5,Environment,00:08
0.3039021,1.001768,-5,Environment,00:08
0.2971006,1.011221,-5,Environment,00:08
0.3194586,1.017989,-5,Environment,00:08
0.3662145,1.016369,-5,Environment,00:08
0.3897094,1.051091,-5,Environment,00:08
0.4156091,1.034558,-5,Environment,00:08
0.4377577,1.025231,-5,Environment,00:08
0.4259414,1.040554,-5,Environment,00:08
0.4307231,1.065082,-5,Environment,00:08
0.4116873,1.048932,-5,Environment,00:08
0.4292324,1.059517,-5,Environment,00:08
0.4383821,1.056243,-5,Environment,00:08
0.4717748,1.052662,-5,Environment,00:08
0.4868555,1.044509,-5,Environment,00:08
0.4918111,1.071934,-5,Environment,00:08
0.4912831,1.106717,-5,Environment,00:08
0.4902373,1.099007,-5,Environment,00:08
0.4867781,1.098091,-5,Environment,00:08
0.4851561,1.057204,-5,Environment,00:08
0.4810852,1.115515,-5,Environment,00:08
0.4731101,1.071163,-5,Environment,00:08
0.4748993,1.013968,-5,Environment,00:08
0.46751,1.035946,-5,Environment,00:08
0.4700996,1.043675,-5,Environment,00:08
0.4700956,1.054588,-5,Environment,00:08
0.4555181,1.072276,-5,Environment,00:08
0.4559783,1.068259,-5,Environment,00:08
0.4497947,1.084996,-5,Environment,00:08
0.5007333,1.133148,-5,Environment,00:08
0.6387628,1.301315,-5,Environment,00:08
0.7397876,1.489133,-5,Environment,00:08
0.7708712,1.587658,-5,Environment,00:08
0.7783072,1.56705,-5,Environment,00:08
0.8083143,1.557846,-5,Environment,00:08
0.8226554,1.534772,-5,Environment,00:08
0.816476,1.52387,-5,Environment,00:08
0.7846541,1.506743,-5,Environment,00:08
0.7644982,1.490123,-5,Environment,00:08
0.7475163,1.509667,-5,Environment,00:08
0.7439982,1.475851,-5,Environment,00:08
0.8075352,1.454412,-5,Environment,00:08
0.8260458,1.501164,-5,Environment,00:08
0.8360183,1.486579,-5,Environment,00:08
0.8172833,1.530339,-5,Environment,00:08
0.810635,1.542563,-5,Environment,00:08
0.7852692,1.516778,-5,Environment,00:08
0.7885062,1.499599,-5,Environment,00:08
0.7884009,1.439699,-5,Environment,00:08
0.8215819,1.428585,-5,Environment,00:08
0.8362319,1.382208,-5,Environment,00:08
0.9212307,1.491888,-5,Environment,00:08
0.939814,1.463953,-5,Environment,00:08
0.9094983,1.475173,-5,Environment,00:08
0.8673007,1.560947,-5,Environment,00:08
0.9121124,1.581135,-5,Environment,00:09
0.9080606,1.548977,-5,Environment,00:09
0.9253511,1.549971,-5,Environment,00:09
0.9536552,1.495105,-5,Environment,00:09
0.9232814,1.479575,-5,Environment,00:09
0.9300731,1.474814,-5,Environment,00:09
1.09777,1.511211,-5,Environment,00:09
1.679885,1.498905,-5,Environment,00:09
2.217488,1.523566,-5,Environment,00:09
2.526083,1.57405,-5,Environment,00:09
2.724794,1.594833,-5,Environment,00:09
2.714574,1.528279,-5,Environment,00:09
2.726033,1.567836,-5,Environment,00:09
2.676488,1.474368,-5,Environment,00:09
2.853458,1.50126,-5,Environment,00:09
2.864463,1.573598,-5,Environment,00:09
2.755985,1.639043,-5,Environment,00:09
2.845824,1.66385,-5,Environment,00:09
2.8075,1.607344,-5,Environment,00:09
2.787759,1.580935,-5,Environment,00:09
2.744748,1.574533,-5,Environment,00:09
2.763737,1.642543,-5,Environment,00:09
2.661437,1.573281,-5,Environment,00:09
2.699241,1.555828,-5,Environment,00:09
2.686872,1.5984,-5,Environment,00:09
2.588974,1.58855,-5,Environment,00:09
2.577409,1.577611,-5,Environment,00:09
2.525434,1.559595,-5,Environment,00:09
2.539776,1.573733,-5,Environment,00:09
2.524437,1.586336,-5,Environment,00:09
2.530387,1.54901,-5,Environment,00:09
2.45722,1.543178,-5,Environment,00:09
2.446538,1.562599,-5,Environment,00:09
2.449222,1.61485,-5,Environment,00:09
2.401237,1.615758,-5,Environment,00:09
2.523664,1.589776,-5,Environment,00:09
2.492823,1.58128,-5,Environment,00:09
2.444623,1.584247,-5,Environment,00:09
2.476697,1.611212,-5,Environment,00:09
2.492552,1.59762,-5,Environment,00:09
2.532158,1.559429,-5,Environment,00:09
2.518881,1.53463,-5,Environment,00:09
2.389433,1.543838,-5,Environment,00:09
1.728447,1.505279,-5,Environment,00:09
1.396878,1.443391,-5,Environment,00:09
1.081134,1.432244,-5,Environment,00:09
1.058726,1.456042,-5,Environment,00:09
1.055113,1.435329,-5,Environment,00:09
1.018771,1.46734,-5,Environment,00:09
1.018915,1.429623,-5,Environment,00:09
0.9761145,1.434828,-5,Environment,00:09
0.9592638,1.475984,-5,Environment,00:09
0.9900552,1.445199,-5,Environment,00:09
0.9700724,1.425683,-5,Environment,00:09
0.9608098,1.404459,-5,Environment,00:09
0.9971445,1.386702,-5,Environment,00:09
1.008775,1.414832,-5,Environment,00:09
1.057053,1.300841,-5,Environment,00:09
0.7904069,0.9915125,-5,Environment,00:09
0.4977362,1.533142,-5,Environment,00:09
0.5356099,1.583572,-5,Environment,00:09
0.6100897,1.506695,-5,Environment,00:09
0.5862178,1.589358,-5,Environment,00:09
0.5779998,1.561885,-5,Environment,00:09
0.5754699,1.527555,-5,Environment,00:09
0.5685536,1.515251,-5,Environment,00:09
0.5979053,1.519519,-5,Environment,00:09
0.5994119,1.519057,-5,Environment,00:09
0.5894328,1.520501,-5,Environment,00:09
0.6319152,1.372708,-5,Environment,00:09
0.1882933,1.955549,-5,Environment,00:10
0.2450745,1.894098,-5,Environment,00:10
0.1673527,1.976624,-5,Environment,00:10
0.2262559,2.00289,-5,Environment,00:10
0.19203,1.963407,-5,Environment,00:10
0.2078908,1.928686,-5,Environment,00:10
0.2888191,2.002419,-5,Environment,00:10
0.2464063,1.997605,-5,Environment,00:10
0.2089631,2.080829,-5,Environment,00:10
0.2063336,2.104469,-5,Environment,00:10
0.1146223,2.608224,-5,Environment,00:10
0.1138037,2.638772,-5,Environment,00:10
0.1537359,2.57918,-5,Environment,00:10
0.1029813,2.57001,-5,Environment,00:10
0.1138639,2.557117,-5,Environment,00:10
0.1330809,2.559981,-5,Environment,00:10
0.128196,2.553058,-5,Environment,00:10
0.1271594,2.528754,-5,Environment,00:10
0.1157476,2.5542,-5,Environment,00:10
0.1399027,2.535329,-5,Environment,00:10
0.1291778,2.585424,-5,Environment,00:10
0.1009363,2.570822,-5,Environment,00:10
0.08766346,2.578691,-5,Environment,00:10
0.05602987,2.585381,-5,Environment,00:10
0.02704135,2.664601,-5,Environment,00:10
0.0381476,3.042233,-5,Environment,00:10
0.004905999,3.280968,-5,Environment,00:10
-0.07712285,3.469186,-5,Environment,00:10
-0.03894435,3.486998,-5,Environment,00:10
-0.0660836,3.493786,-5,Environment,00:10
-0.0397517,3.518646,-5,Environment,00:10
-0.02389323,3.502947,-5,Environment,00:10
-0.04387081,3.52263,-5,Environment,00:10
-0.05595612,3.578506,-5,Environment,00:10
-0.03809574,3.596332,-5,Environment,00:10
-0.04579715,3.686517,-5,Environment,00:10
-0.02913606,3.771144,-5,Environment,00:10
-0.04089897,3.774496,-5,Environment,00:10
-0.009061355,3.747953,-5,Environment,00:10
0.03604186,3.809217,-5,Environment,00:10
-0.01427108,4,-4.794281,Sky,00:10
